0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5,1,200,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,400,1,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,600,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,800,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,1000,1,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,1200,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,1400,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,1600,1,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,1800,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,2000,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,2200,1,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,2400,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,2600,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,2800,1,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
-0.5,1,3000,0,0,0,-6.35,3.141592654,-3.141592654,0,0,-1,0,0,-0.5,1,-84
0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
